"Evaluate/step","edqn_2024-12-11_13-29-49 - _step","edqn_2024-12-11_13-29-49 - _step__MIN","edqn_2024-12-11_13-29-49 - _step__MAX","edqn_2024-12-11_13-29-49 - Avg/1_2","edqn_2024-12-11_13-29-49 - Avg/1_2__MIN","edqn_2024-12-11_13-29-49 - Avg/1_2__MAX","no_dueling_2024-12-10_13-06-23 - _step","no_dueling_2024-12-10_13-06-23 - _step__MIN","no_dueling_2024-12-10_13-06-23 - _step__MAX","no_dueling_2024-12-10_13-06-23 - Avg/1_2","no_dueling_2024-12-10_13-06-23 - Avg/1_2__MIN","no_dueling_2024-12-10_13-06-23 - Avg/1_2__MAX","noe_FactoryTaskAllocationMiC_2024-12-09_21-42-46 - _step","noe_FactoryTaskAllocationMiC_2024-12-09_21-42-46 - _step__MIN","noe_FactoryTaskAllocationMiC_2024-12-09_21-42-46 - _step__MAX","noe_FactoryTaskAllocationMiC_2024-12-09_21-42-46 - Avg/1_2","noe_FactoryTaskAllocationMiC_2024-12-09_21-42-46 - Avg/1_2__MIN","noe_FactoryTaskAllocationMiC_2024-12-09_21-42-46 - Avg/1_2__MAX","epsilon_nosiy_FactoryTaskAllocationMiC_2024-12-09_14-31-02 - _step","epsilon_nosiy_FactoryTaskAllocationMiC_2024-12-09_14-31-02 - _step__MIN","epsilon_nosiy_FactoryTaskAllocationMiC_2024-12-09_14-31-02 - _step__MAX","epsilon_nosiy_FactoryTaskAllocationMiC_2024-12-09_14-31-02 - Avg/1_2","epsilon_nosiy_FactoryTaskAllocationMiC_2024-12-09_14-31-02 - Avg/1_2__MIN","epsilon_nosiy_FactoryTaskAllocationMiC_2024-12-09_14-31-02 - Avg/1_2__MAX","epsilon_FactoryTaskAllocationMiC_2024-12-08_17-36-58 - _step","epsilon_FactoryTaskAllocationMiC_2024-12-08_17-36-58 - _step__MIN","epsilon_FactoryTaskAllocationMiC_2024-12-08_17-36-58 - _step__MAX","epsilon_FactoryTaskAllocationMiC_2024-12-08_17-36-58 - Avg/1_2","epsilon_FactoryTaskAllocationMiC_2024-12-08_17-36-58 - Avg/1_2__MIN","epsilon_FactoryTaskAllocationMiC_2024-12-08_17-36-58 - Avg/1_2__MAX","FactoryTaskAllocationMiC_2024-12-08_15-44-10 - _step","FactoryTaskAllocationMiC_2024-12-08_15-44-10 - _step__MIN","FactoryTaskAllocationMiC_2024-12-08_15-44-10 - _step__MAX","FactoryTaskAllocationMiC_2024-12-08_15-44-10 - Avg/1_2","FactoryTaskAllocationMiC_2024-12-08_15-44-10 - Avg/1_2__MIN","FactoryTaskAllocationMiC_2024-12-08_15-44-10 - Avg/1_2__MAX"
"26263","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24188","24188","24188","0.9807879328727722","0.9807879328727722","0.9807879328727722"
"26357","","","","","","","23861","23861","23861","0.9613812565803528","0.9613812565803528","0.9613812565803528","","","","","","","","","","","","","","","","","","","","","","","",""
"26462","","","","","","","","","","","","","","","","","","","","","","","","","24125","24125","24125","0.9903940558433533","0.9903940558433533","0.9903940558433533","","","","","",""
"26515","","","","","","","","","","","","","","","","","","","24130","24130","24130","0.9999995827674866","0.9999995827674866","0.9999995827674866","","","","","","","","","","","",""
"26516","23741","23741","23741","0.9615758061408997","0.9615758061408997","0.9615758061408997","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"26517","","","","","","","","","","","","","45199","45199","45199","0.7537586688995361","0.7537586688995361","0.7537586688995361","","","","","","","","","","","","","","","","","",""
"26521","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24364","24364","24364","0.9809800386428833","0.9809800386428833","0.9809800386428833"
"26615","","","","","","","24037","24037","24037","0.9617673754692078","0.9617673754692078","0.9617673754692078","","","","","","","","","","","","","","","","","","","","","","","",""
"26723","","","","","","","","","","","","","","","","","","","","","","","","","24298","24298","24298","0.9904900789260864","0.9904900789260864","0.9904900789260864","","","","","",""
"26775","23919","23919","23919","0.9619600176811218","0.9619600176811218","0.9619600176811218","","","","","","","45531","45531","45531","0.7562210559844971","0.7562210559844971","0.7562210559844971","","","","","","","","","","","","","","","","","",""
"26776","","","","","","","","","","","","","","","","","","","24308","24308","24308","0.9999995827674866","0.9999995827674866","0.9999995827674866","","","","","","","","","","","",""
"26779","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24540","24540","24540","0.9811702370643616","0.9811702370643616","0.9811702370643616"
"26873","","","","","","","24212","24212","24212","0.9521496891975403","0.9521496891975403","0.9521496891975403","","","","","","","","","","","","","","","","","","","","","","","",""
"26984","","","","","","","","","","","","","","","","","","","","","","","","","24474","24474","24474","0.9905851483345032","0.9905851483345032","0.9905851483345032","","","","","",""
"27033","","","","","","","","","","","","","45864","45864","45864","0.7586588263511658","0.7586588263511658","0.7586588263511658","","","","","","","","","","","","","","","","","",""
"27034","24096","24096","24096","0.9623403549194336","0.9623403549194336","0.9623403549194336","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"27036","","","","","","","","","","","","","","","","","","","24485","24485","24485","0.9999995827674866","0.9999995827674866","0.9999995827674866","","","","","","","","","","","",""
"27038","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24716","24716","24716","0.981358528137207","0.981358528137207","0.981358528137207"
"27131","","","","","","","24386","24386","24386","0.9526281356811523","0.9526281356811523","0.9526281356811523","","","","","","","","","","","","","","","","","","","","","","","",""
"27243","","","","","","","","","","","","","","","","","","","","","","","","","24650","24650","24650","0.9906793236732483","0.9906793236732483","0.9906793236732483","","","","","",""
"27291","","","","","","","","","","","","","46196","46196","46196","0.7510722279548645","0.7510722279548645","0.7510722279548645","","","","","","","","","","","","","","","","","",""
"27292","24269","24269","24269","0.9627169370651245","0.9627169370651245","0.9627169370651245","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"27296","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24894","24894","24894","0.9815449118614197","0.9815449118614197","0.9815449118614197"
"27297","","","","","","","","","","","","","","","","","","","24666","24666","24666","0.9999995827674866","0.9999995827674866","0.9999995827674866","","","","","","","","","","","",""
"27391","","","","","","","24561","24561","24561","0.9531018733978271","0.9531018733978271","0.9531018733978271","","","","","","","","","","","","","","","","","","","","","","","",""
"27504","","","","","","","","","","","","","","","","","","","","","","","","","24823","24823","24823","0.990772545337677","0.990772545337677","0.990772545337677","","","","","",""
"27550","","","","","","","","","","","","","46529","46529","46529","0.7535614371299744","0.7535614371299744","0.7535614371299744","","","","","","","","","","","","","","","","","",""
"27553","24442","24442","24442","0.9630897045135498","0.9630897045135498","0.9630897045135498","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"27555","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25067","25067","25067","0.9817293882369995","0.9817293882369995","0.9817293882369995"
"27558","","","","","","","","","","","","","","","","","","","24839","24839","24839","0.9999995827674866","0.9999995827674866","0.9999995827674866","","","","","","","","","","","",""
"27651","","","","","","","24737","24737","24737","0.9535708427429199","0.9535708427429199","0.9535708427429199","","","","","","","","","","","","","","","","","","","","","","","",""
"27765","","","","","","","","","","","","","","","","","","","","","","","","","24998","24998","24998","0.9908647537231445","0.9908647537231445","0.9908647537231445","","","","","",""
"27810","","","","","","","","","","","","","46861","46861","46861","0.7560258507728577","0.7560258507728577","0.7560258507728577","","","","","","","","","","","","","","","","","",""
"27811","24615","24615","24615","0.963458776473999","0.963458776473999","0.963458776473999","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"27814","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25243","25243","25243","0.9819120764732361","0.9819120764732361","0.9819120764732361"
"27819","","","","","","","","","","","","","","","","","","","25013","25013","25013","0.9999995827674866","0.9999995827674866","0.9999995827674866","","","","","","","","","","","",""
"27910","","","","","","","24912","24912","24912","0.9540351033210754","0.9540351033210754","0.9540351033210754","","","","","","","","","","","","","","","","","","","","","","","",""
"28025","","","","","","","","","","","","","","","","","","","","","","","","","25173","25173","25173","0.9909560680389404","0.9909560680389404","0.9909560680389404","","","","","",""
"28069","24790","24790","24790","0.9638241529464722","0.9638241529464722","0.9638241529464722","","","","","","","47193","47193","47193","0.758465588092804","0.758465588092804","0.758465588092804","","","","","","","","","","","","","","","","","",""
"28073","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25418","25418","25418","0.9820929765701294","0.9820929765701294","0.9820929765701294"
"28079","","","","","","","","","","","","","","","","","","","25187","25187","25187","0.9999995827674866","0.9999995827674866","0.9999995827674866","","","","","","","","","","","",""
"28170","","","","","","","25091","25091","25091","0.9544947743415833","0.9544947743415833","0.9544947743415833","","","","","","","","","","","","","","","","","","","","","","","",""
"28285","","","","","","","","","","","","","","","","","","","","","","","","","25348","25348","25348","0.9910464882850647","0.9910464882850647","0.9910464882850647","","","","","",""
"28329","","","","","","","","","","","","","47526","47526","47526","0.7608809471130371","0.7608809471130371","0.7608809471130371","","","","","","","","","","","","","","","","","",""
"28330","24964","24964","24964","0.964185893535614","0.964185893535614","0.964185893535614","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"28332","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25598","25598","25598","0.9822720289230347","0.9822720289230347","0.9822720289230347"
"28340","","","","","","","","","","","","","","","","","","","25363","25363","25363","0.9999995827674866","0.9999995827674866","0.9999995827674866","","","","","","","","","","","",""
"28429","","","","","","","25264","25264","25264","0.9549497961997986","0.9549497961997986","0.9549497961997986","","","","","","","","","","","","","","","","","","","","","","","",""
"28545","","","","","","","","","","","","","","","","","","","","","","","","","25520","25520","25520","0.9811360239982605","0.9811360239982605","0.9811360239982605","","","","","",""
"28588","25142","25142","25142","0.9645440578460693","0.9645440578460693","0.9645440578460693","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"28589","","","","","","","","","","","","","47858","47858","47858","0.7632721662521362","0.7632721662521362","0.7632721662521362","","","","","","","","","","","","","","","","","",""
"28590","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25776","25776","25776","0.9824492931365967","0.9824492931365967","0.9824492931365967"
"28600","","","","","","","","","","","","","","","","","","","25535","25535","25535","0.9999995827674866","0.9999995827674866","0.9999995827674866","","","","","","","","","","","",""
"28688","","","","","","","25439","25439","25439","0.955400288105011","0.955400288105011","0.955400288105011","","","","","","","","","","","","","","","","","","","","","","","",""
"28806","","","","","","","","","","","","","","","","","","","","","","","","","25695","25695","25695","0.9813246726989746","0.9813246726989746","0.9813246726989746","","","","","",""
"28846","25316","25316","25316","0.9648985862731934","0.9648985862731934","0.9648985862731934","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"28848","","","","","","","","","","","","","48190","48190","48190","0.755639374256134","0.755639374256134","0.755639374256134","","","","","","","","","","","","","","","","","",""
"28851","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25950","25950","25950","0.9826247692108154","0.9826247692108154","0.9826247692108154"
"28861","","","","","","","","","","","","","","","","","","","25713","25713","25713","0.9999995827674866","0.9999995827674866","0.9999995827674866","","","","","","","","","","","",""
"28948","","","","","","","25614","25614","25614","0.9558462500572205","0.9558462500572205","0.9558462500572205","","","","","","","","","","","","","","","","","","","","","","","",""
"29066","","","","","","","","","","","","","","","","","","","","","","","","","25868","25868","25868","0.9815114140510559","0.9815114140510559","0.9815114140510559","","","","","",""
"29104","25493","25493","25493","0.9652495980262756","0.9652495980262756","0.9652495980262756","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"29107","","","","","","","","","","","","","48523","48523","48523","0.758082926273346","0.758082926273346","0.758082926273346","","","","","","","","","","","","","","","","","",""
"29111","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26130","26130","26130","0.9827985167503357","0.9827985167503357","0.9827985167503357"
"29121","","","","","","","","","","","","","","","","","","","25893","25893","25893","0.9999995827674866","0.9999995827674866","0.9999995827674866","","","","","","","","","","","",""
"29207","","","","","","","25791","25791","25791","0.9562877416610718","0.9562877416610718","0.9562877416610718","","","","","","","","","","","","","","","","","","","","","","","",""
"29327","","","","","","","","","","","","","","","","","","","","","","","","","26047","26047","26047","0.9816963076591492","0.9816963076591492","0.9816963076591492","","","","","",""
"29361","25667","25667","25667","0.9555970430374146","0.9555970430374146","0.9555970430374146","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"29366","","","","","","","","","","","","","48855","48855","48855","0.7605020999908447","0.7605020999908447","0.7605020999908447","","","","","","","","","","","","","","","","","",""
"29370","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26305","26305","26305","0.9829704761505127","0.9829704761505127","0.9829704761505127"
"29382","","","","","","","","","","","","","","","","","","","26071","26071","26071","0.9999995827674866","0.9999995827674866","0.9999995827674866","","","","","","","","","","","",""
"29465","","","","","","","25963","25963","25963","0.9567248225212097","0.9567248225212097","0.9567248225212097","","","","","","","","","","","","","","","","","","","","","","","",""
"29588","","","","","","","","","","","","","","","","","","","","","","","","","26222","26222","26222","0.9818793535232544","0.9818793535232544","0.9818793535232544","","","","","",""
"29619","25846","25846","25846","0.9560410976409912","0.9560410976409912","0.9560410976409912","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"29625","","","","","","","","","","","","","49188","49188","49188","0.7528970837593079","0.7528970837593079","0.7528970837593079","","","","","","","","","","","","","","","","","",""
"29628","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26484","26484","26484","0.983140766620636","0.983140766620636","0.983140766620636"
"29642","","","","","","","","","","","","","","","","","","","26247","26247","26247","0.9999995827674866","0.9999995827674866","0.9999995827674866","","","","","","","","","","","",""
"29725","","","","","","","26145","26145","26145","0.957157552242279","0.957157552242279","0.957157552242279","","","","","","","","","","","","","","","","","","","","","","","",""
"29845","","","","","","","","","","","","","","","","","","","","","","","","","26399","26399","26399","0.9820605516433716","0.9820605516433716","0.9820605516433716","","","","","",""
"29876","26020","26020","26020","0.9564806818962097","0.9564806818962097","0.9564806818962097","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"29881","","","","","","","","","","","","","49520","49520","49520","0.7453681230545044","0.7453681230545044","0.7453681230545044","","","","","","","","","","","","","","","","","",""
"29887","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26661","26661","26661","0.9833093285560608","0.9833093285560608","0.9833093285560608"
"29902","","","","","","","","","","","","","","","","","","","26421","26421","26421","0.9999995827674866","0.9999995827674866","0.9999995827674866","","","","","","","","","","","",""
"29984","","","","","","","26321","26321","26321","0.9575859904289246","0.9575859904289246","0.9575859904289246","","","","","","","","","","","","","","","","","","","","","","","",""
"30104","","","","","","","","","","","","","","","","","","","","","","","","","26578","26578","26578","0.9822399020195007","0.9822399020195007","0.9822399020195007","","","","","",""
"30135","26192","26192","26192","0.9569158554077148","0.9569158554077148","0.9569158554077148","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"30139","","","","","","","","","","","","","49852","49852","49852","0.7379143834114075","0.7379143834114075","0.7379143834114075","","","","","","","","","","","","","","","","","",""
"30148","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26841","26841","26841","0.9834762215614319","0.9834762215614319","0.9834762215614319"
"30162","","","","","","","","","","","","","","","","","","","26599","26599","26599","0.9999995827674866","0.9999995827674866","0.9999995827674866","","","","","","","","","","","",""
"30243","","","","","","","26499","26499","26499","0.9580100774765015","0.9580100774765015","0.9580100774765015","","","","","","","","","","","","","","","","","","","","","","","",""
"30364","","","","","","","","","","","","","","","","","","","","","","","","","26756","26756","26756","0.9824175238609314","0.9824175238609314","0.9824175238609314","","","","","",""
"30394","26368","26368","26368","0.9573466777801514","0.9573466777801514","0.9573466777801514","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"30398","","","","","","","","","","","","","50185","50185","50185","0.7305352091789246","0.7305352091789246","0.7305352091789246","","","","","","","","","","","","","","","","","",""
"30405","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27015","27015","27015","0.9836413860321045","0.9836413860321045","0.9836413860321045"
"30422","","","","","","","","","","","","","","","","","","","26772","26772","26772","0.9999995827674866","0.9999995827674866","0.9999995827674866","","","","","","","","","","","",""
"30501","","","","","","","26675","26675","26675","0.9584299325942993","0.9584299325942993","0.9584299325942993","","","","","","","","","","","","","","","","","","","","","","","",""
"30622","","","","","","","","","","","","","","","","","","","","","","","","","26928","26928","26928","0.9825933575630188","0.9825933575630188","0.9825933575630188","","","","","",""
"30652","26543","26543","26543","0.9577732086181641","0.9577732086181641","0.9577732086181641","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"30655","","","","","","","","","","","","","50517","50517","50517","0.7232298254966736","0.7232298254966736","0.7232298254966736","","","","","","","","","","","","","","","","","",""
"30663","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27192","27192","27192","0.9838050007820129","0.9838050007820129","0.9838050007820129"
"30683","","","","","","","","","","","","","","","","","","","26947","26947","26947","0.9999995827674866","0.9999995827674866","0.9999995827674866","","","","","","","","","","","",""
"30760","","","","","","","26855","26855","26855","0.9588455557823181","0.9588455557823181","0.9588455557823181","","","","","","","","","","","","","","","","","","","","","","","",""
"30883","","","","","","","","","","","","","","","","","","","","","","","","","27102","27102","27102","0.9827674031257629","0.9827674031257629","0.9827674031257629","","","","","",""
"30910","26720","26720","26720","0.9581954479217529","0.9581954479217529","0.9581954479217529","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"30911","","","","","","","","","","","","","50850","50850","50850","0.7259975075721741","0.7259975075721741","0.7259975075721741","","","","","","","","","","","","","","","","","",""
"30921","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27366","27366","27366","0.9839669466018677","0.9839669466018677","0.9839669466018677"
"30944","","","","","","","","","","","","","","","","","","","27124","27124","27124","0.9999995827674866","0.9999995827674866","0.9999995827674866","","","","","","","","","","","",""
"31018","","","","","","","27032","27032","27032","0.9592571258544922","0.9592571258544922","0.9592571258544922","","","","","","","","","","","","","","","","","","","","","","","",""
"31142","","","","","","","","","","","","","","","","","","","","","","","","","27277","27277","27277","0.9829397201538086","0.9829397201538086","0.9829397201538086","","","","","",""
"31168","26892","26892","26892","0.9586135149002075","0.9586135149002075","0.9586135149002075","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"31169","","","","","","","","","","","","","51182","51182","51182","0.7187375426292419","0.7187375426292419","0.7187375426292419","","","","","","","","","","","","","","","","","",""
"31178","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27539","27539","27539","0.9741272330284119","0.9741272330284119","0.9741272330284119"
"31205","","","","","","","","","","","","","","","","","","","27302","27302","27302","0.9999995827674866","0.9999995827674866","0.9999995827674866","","","","","","","","","","","",""
"31276","","","","","","","27206","27206","27206","0.959664523601532","0.959664523601532","0.959664523601532","","","","","","","","","","","","","","","","","","","","","","","",""
"31402","","","","","","","","","","","","","","","","","","","","","","","","","27455","27455","27455","0.9831103086471558","0.9831103086471558","0.9831103086471558","","","","","",""
"31427","27067","27067","27067","0.9590274095535278","0.9590274095535278","0.9590274095535278","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"31428","","","","","","","","","","","","","51514","51514","51514","0.7215501070022583","0.7215501070022583","0.7215501070022583","","","","","","","","","","","","","","","","","",""
"31437","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27713","27713","27713","0.9743859767913818","0.9743859767913818","0.9743859767913818"
"31465","","","","","","","","","","","","","","","","","","","27474","27474","27474","0.9999995827674866","0.9999995827674866","0.9999995827674866","","","","","","","","","","","",""
"31535","","","","","","","27382","27382","27382","0.960067868232727","0.960067868232727","0.960067868232727","","","","","","","","","","","","","","","","","","","","","","","",""
"31662","","","","","","","","","","","","","","","","","","","","","","","","","27629","27629","27629","0.9832791686058044","0.9832791686058044","0.9832791686058044","","","","","",""
"31685","","","","","","","","","","","","","51847","51847","51847","0.7143346071243286","0.7143346071243286","0.7143346071243286","","","","","","","","","","","","","","","","","",""
"31687","27242","27242","27242","0.9594370722770691","0.9594370722770691","0.9594370722770691","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"31694","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27892","27892","27892","0.9746420979499817","0.9746420979499817","0.9746420979499817"
"31726","","","","","","","","","","","","","","","","","","","27648","27648","27648","0.9999995827674866","0.9999995827674866","0.9999995827674866","","","","","","","","","","","",""
"31794","","","","","","","27561","27561","27561","0.9604672193527222","0.9604672193527222","0.9604672193527222","","","","","","","","","","","","","","","","","","","","","","","",""
"31923","","","","","","","","","","","","","","","","","","","","","","","","","27806","27806","27806","0.9834463000297546","0.9834463000297546","0.9834463000297546","","","","","",""
"31943","","","","","","","","","","","","","52179","52179","52179","0.717191219329834","0.717191219329834","0.717191219329834","","","","","","","","","","","","","","","","","",""
"31948","27414","27414","27414","0.9598426818847656","0.9598426818847656","0.9598426818847656","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"31952","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28073","28073","28073","0.9648956656455994","0.9648956656455994","0.9648956656455994"
"31986","","","","","","","","","","","","","","","","","","","27822","27822","27822","0.9999995827674866","0.9999995827674866","0.9999995827674866","","","","","","","","","","","",""
"32053","","","","","","","27737","27737","27737","0.9608625769615173","0.9608625769615173","0.9608625769615173","","","","","","","","","","","","","","","","","","","","","","","",""
"32182","","","","","","","","","","","","","","","","","","","","","","","","","27981","27981","27981","0.9836118221282959","0.9836118221282959","0.9836118221282959","","","","","",""
"32201","","","","","","","","","","","","","52511","52511","52511","0.7100192904472351","0.7100192904472351","0.7100192904472351","","","","","","","","","","","","","","","","","",""
"32205","27589","27589","27589","0.9602442979812622","0.9602442979812622","0.9602442979812622","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"32210","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28249","28249","28249","0.9652467370033264","0.9652467370033264","0.9652467370033264"
"32246","","","","","","","","","","","","","","","","","","","27997","27997","27997","0.9999995827674866","0.9999995827674866","0.9999995827674866","","","","","","","","","","","",""
"32312","","","","","","","27914","27914","27914","0.9612539410591125","0.9612539410591125","0.9612539410591125","","","","","","","","","","","","","","","","","","","","","","","",""
"32443","","","","","","","","","","","","","","","","","","","","","","","","","28155","28155","28155","0.9837756752967834","0.9837756752967834","0.9837756752967834","","","","","",""
"32459","","","","","","","","","","","","","52844","52844","52844","0.702919065952301","0.702919065952301","0.702919065952301","","","","","","","","","","","","","","","","","",""
"32464","27765","27765","27765","0.9606418609619141","0.9606418609619141","0.9606418609619141","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"32468","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28426","28426","28426","0.9655942320823669","0.9655942320823669","0.9655942320823669"
"32507","","","","","","","","","","","","","","","","","","","28178","28178","28178","0.9999995827674866","0.9999995827674866","0.9999995827674866","","","","","","","","","","","",""
"32570","","","","","","","28091","28091","28091","0.9616413712501526","0.9616413712501526","0.9616413712501526","","","","","","","","","","","","","","","","","","","","","","","",""
"32704","","","","","","","","","","","","","","","","","","","","","","","","","28328","28328","28328","0.9839379191398621","0.9839379191398621","0.9839379191398621","","","","","",""
"32716","","","","","","","","","","","","","53176","53176","53176","0.6958898901939392","0.6958898901939392","0.6958898901939392","","","","","","","","","","","","","","","","","",""
"32722","27943","27943","27943","0.961035430431366","0.961035430431366","0.961035430431366","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"32726","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28601","28601","28601","0.9559382200241089","0.9559382200241089","0.9559382200241089"
"32768","","","","","","","","","","","","","","","","","","","28356","28356","28356","0.9999995827674866","0.9999995827674866","0.9999995827674866","","","","","","","","","","","",""
"32829","","","","","","","28264","28264","28264","0.962024986743927","0.962024986743927","0.962024986743927","","","","","","","","","","","","","","","","","","","","","","","",""
"32963","","","","","","","","","","","","","","","","","","","","","","","","","28503","28503","28503","0.984098494052887","0.984098494052887","0.984098494052887","","","","","",""
"32974","","","","","","","","","","","","","53508","53508","53508","0.6889309287071228","0.6889309287071228","0.6889309287071228","","","","","","","","","","","","","","","","","",""
"32980","28115","28115","28115","0.9614250659942627","0.9614250659942627","0.9614250659942627","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"32982","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28780","28780","28780","0.9563788175582886","0.9563788175582886","0.9563788175582886"
"33029","","","","","","","","","","","","","","","","","","","28533","28533","28533","0.9999995827674866","0.9999995827674866","0.9999995827674866","","","","","","","","","","","",""
"33088","","","","","","","28439","28439","28439","0.9624046683311462","0.9624046683311462","0.9624046683311462","","","","","","","","","","","","","","","","","","","","","","","",""
"33224","","","","","","","","","","","","","","","","","","","","","","","","","28679","28679","28679","0.9842574596405029","0.9842574596405029","0.9842574596405029","","","","","",""
"33234","","","","","","","","","","","","","53841","53841","53841","0.6920416355133057","0.6920416355133057","0.6920416355133057","","","","","","","","","","","","","","","","","",""
"33237","28290","28290","28290","0.961810827255249","0.961810827255249","0.961810827255249","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33240","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28956","28956","28956","0.946815013885498","0.946815013885498","0.946815013885498"
"33290","","","","","","","","","","","","","","","","","","","28711","28711","28711","0.9999995827674866","0.9999995827674866","0.9999995827674866","","","","","","","","","","","",""
"33347","","","","","","","28619","28619","28619","0.9627805948257446","0.9627805948257446","0.9627805948257446","","","","","","","","","","","","","","","","","","","","","","","",""
"33485","","","","","","","","","","","","","","","","","","","","","","","","","28854","28854","28854","0.9844148755073547","0.9844148755073547","0.9844148755073547","","","","","",""
"33490","","","","","","","","","","","","","54173","54173","54173","0.6851212382316589","0.6851212382316589","0.6851212382316589","","","","","","","","","","","","","","","","","",""
"33495","28470","28470","28470","0.9621926546096802","0.9621926546096802","0.9621926546096802","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33499","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29132","29132","29132","0.937346875667572","0.937346875667572","0.937346875667572"
"33551","","","","","","","","","","","","","","","","","","","28886","28886","28886","0.9999995827674866","0.9999995827674866","0.9999995827674866","","","","","","","","","","","",""
"33605","","","","","","","28797","28797","28797","0.9631527662277222","0.9631527662277222","0.9631527662277222","","","","","","","","","","","","","","","","","","","","","","","",""
"33744","","","","","","","","","","","","","54505","54505","54505","0.6882700324058533","0.6882700324058533","0.6882700324058533","","","","","","","","","","","","","","","","","",""
"33746","","","","","","","","","","","","","","","","","","","","","","","","","29028","29028","29028","0.9845706820487976","0.9845706820487976","0.9845706820487976","","","","","",""
"33753","28647","28647","28647","0.9625707268714905","0.9625707268714905","0.9625707268714905","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33759","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29313","29313","29313","0.9379733800888062","0.9379733800888062","0.9379733800888062"
"33812","","","","","","","","","","","","","","","","","","","29066","29066","29066","0.9999995827674866","0.9999995827674866","0.9999995827674866","","","","","","","","","","","",""
"33864","","","","","","","28977","28977","28977","0.9635212421417236","0.9635212421417236","0.9635212421417236","","","","","","","","","","","","","","","","","","","","","","","",""
"34001","","","","","","","","","","","","","54838","54838","54838","0.6813873052597046","0.6813873052597046","0.6813873052597046","","","","","","","","","","","","","","","","","",""
"34005","","","","","","","","","","","","","","","","","","","","","","","","","29203","29203","29203","0.9847249388694763","0.9847249388694763","0.9847249388694763","","","","","",""
"34011","28823","28823","28823","0.9629449844360352","0.9629449844360352","0.9629449844360352","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"34014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29487","29487","29487","0.928593635559082","0.928593635559082","0.928593635559082"
